Potential (V),Current (A)
0.267097473144531,0.00000157501108333236
0.262911796569824,0.00000154860572365578
0.25711727142334,0.00000159014598466456
0.251965522766113,0.00000154055487655569
0.246493339538574,0.00000154409735841909
0.242307662963867,0.0000014883871699567
0.237800598144531,0.00000151350468513556
0.232327461242676,0.00000154248664330225
0.227498054504395,0.00000151125095726456
0.222347259521484,0.00000151125095726456
0.217517852783203,0.00000150287814904004
0.212689399719238,0.00000146005004353356
0.207216262817383,0.0000014883871699567
0.202709197998047,0.00000146971069625579
0.197236061096191,0.0000014558636394213
0.192728996276855,0.00000142398312164005
0.186933517456055,0.00000145682952279458
0.182748794555664,0.00000143879606184782
0.177597045898438,0.00000144555906445021
0.172768592834473,0.00000145811736729229
0.167616844177246,0.00000145232115755789
0.162788391113281,0.00000145199919643346
0.157636642456055,0.00000144813475344563
0.15280818939209,0.00000142430508276448
0.147978782653809,0.00000143203396874014
0.142184257507324,0.00000143299985211343
0.137354850769043,0.00000139564599521691
0.132525444030762,0.00000139661187859019
0.12769603729248,0.00000138244286063127
0.122867584228516,0.00000137439201353118
0.116750717163086,0.00000133703815663466
0.11224365234375,0.00000136988364829449
0.107735633850098,0.00000132286913867574
0.101941108703613,0.00000130419175548013
0.0967903137207031,0.00000130129319586558
0.0926046371459961,0.00000126844770420576
0.0877752304077148,0.00000123785503092222
0.0823030471801758,0.00000118601019494236
0.0771512985229492,0.00000116379032988334
0.0726442337036133,0.0000010935900718323
0.0678157806396484,0.00000105076105683111
0.0616979598999023,0.00000100374654721236
0.0571908950805664,0.000000927427208807785
0.0520401000976563,0.000000838549567561131
0.0484991073608398,0.000000744841599953361
0.0530061721801758,0.0000009879677236313
0.0584793090820313,0.00000113770693133119
0.0629863739013672,0.00000123399149742909
0.0678157806396484,0.00000132898730953457
0.0729665756225586,0.00000134991842060117
0.0777950286865234,0.00000142913540912559
0.0832681655883789,0.00000146616821439238
0.0877752304077148,0.00000154152075992897
0.0932483673095703,0.00000154506324179238
0.0980777740478516,0.00000159272258315468
0.103228569030762,0.00000158499369717902
0.108057975769043,0.00000162492415256565
0.114818572998047,0.00000162911055667792
0.11836051940918,0.00000165873643709347
0.12351131439209,0.00000164392349688569
0.12769603729248,0.00000169319264387013
0.133169174194336,0.00000167226153280353
0.137998580932617,0.00000172153067978797
0.143471717834473,0.00000171798819792457
0.148301124572754,0.000001716056431178
0.153773307800293,0.00000173376702150563
0.157958984375,0.00000172571708390024
0.163432121276855,0.00000175276636582566
0.168261528015137,0.00000176113917405019
0.172446250915527,0.00000177466426976025
0.178241729736328,0.00000177691799763124
0.183070182800293,0.00000175598688656464
0.18822193145752,0.00000177112178789685
0.19337272644043,0.00000177788388100453
0.197879791259766,0.00000177047786564799
0.203352928161621,0.00000175180048245238
0.207859992980957,0.00000178078244061908
0.212367057800293,0.00000179688322532456
0.218483924865723,0.00000180912047653692
0.222990989685059,0.00000179752714757342
0.228141784667969,0.00000180235747393453
0.23297119140625,0.00000179913786269026
0.237800598144531,0.00000182618714461569
0.242951393127441,0.00000183842439582804
0.247780799865723,0.00000186805027624359
0.252610206604004,0.00000184872897079913
0.258404731750488,0.00000188994727068348
0.262590408325195,0.0000018448645278113
0.26838493347168,0.00000185935550689464
0.273214340209961,0.00000186515171662904
0.278365135192871,0.00000190250648302026
0.282872200012207,0.00000187964269571239
0.288345336914063,0.00000190347236639354
0.293174743652344,0.00000190637001651339
0.298003196716309,0.00000191409890248906
0.303154945373535,0.00000189477759704459
0.308628082275391,0.00000193374216905795
0.313135147094727,0.00000193792857317021
0.317642211914063,0.00000197753706743242
0.322470664978027,0.0000019714188965736
0.327622413635254,0.00000193760661204578
0.333739280700684,0.00000196272412722465
0.337924003601074,0.00000197850295080571
0.34339714050293,0.00000200329850486014
0.34854793548584,0.00000200716294784797
0.352733612060547,0.00000200845079234568
0.358206748962402,0.00000202809405891458
0.363036155700684,0.00000205611013370799
0.367864608764648,0.00000207285484066233
0.373337745666504,0.00000205900778382784
0.378810882568359,0.00000207993980438914
0.382674217224121,0.00000208573601412354
0.387825012207031,0.00000211375208891695
0.392332077026367,0.00000212180202652235
0.397805213928223,0.00000221325626625912
0.392010688781738,0.00000201714556169463
0.387825012207031,0.000001898320078908
0.381708145141602,0.00000183649171958677
0.377523422241211,0.00000178400296135806
0.37172794342041,0.00000172700492839795
0.36754322052002,0.00000169609120348468
0.361747741699219,0.00000164005905389786
0.357563018798828,0.00000164939774549566
0.352089881896973,0.00000160367108037462
0.346616744995117,0.00000159014598466456
0.342109680175781,0.00000156406258611241
0.337602615356445,0.00000154023291543126
0.332773208618164,0.00000154409735841909
0.327622413635254,0.0000015302503015846
0.322470664978027,0.00000150803043652559
0.317642211914063,0.00000154152075992897
0.312812805175781,0.0000014803372323513
0.306695938110352,0.00000145843932841672
0.302510261535645,0.00000145328704093117
0.297038078308105,0.0000014420165825868
0.291886329650879,0.00000142913540912559
0.287379264831543,0.00000138888299261453
0.282228469848633,0.00000141239070217125
0.277721405029297,0.00000138920495373895
0.273214340209961,0.00000138018822326558
0.267741203308105,0.00000137890037876787
0.261945724487305,0.00000134412221086677
0.257761001586914,0.00000133736011775909
0.252287864685059,0.00000136151174956467
0.247137069702148,0.00000132029254018562
0.242630004882813,0.00000133252979139797
0.237156867980957,0.00000131964861793676
0.232649803161621,0.00000131997057906119
0.227176666259766,0.0000012945311027579
0.22266960144043,0.00000129131058201892
0.217517852783203,0.00000128068404592341
0.212367057800293,0.00000131385240820237
0.207216262817383,0.00000131256456370465
0.203030586242676,0.00000131385240820237
0.19755744934082,0.00000126651502796449
0.193050384521484,0.00000127971816255013
0.18822193145752,0.00000127198927657446
0.182748794555664,0.00000127714156406
0.177597045898438,0.00000127778639580356
0.172446250915527,0.00000125653241411783
0.167616844177246,0.00000125298993225442
0.163432121276855,0.00000125814312923467
0.158281326293945,0.00000128937881527236
0.15184211730957,0.00000126715895021334
0.147656440734863,0.00000125105816550786
0.142827987670898,0.00000126458326121792
0.137998580932617,0.00000123785503092222
0.132525444030762,0.0000012352793419268
0.128340721130371,0.00000128358260553796
0.123832702636719,0.00000124075359053677
0.118681907653809,0.00000120887398225022
0.112887382507324,0.00000120597542263567
0.107414245605469,0.00000117441777547356
0.102263450622559,0.00000118343359645223
0.0987215042114258,0.00000112869020085782
0.0922832489013672,0.0000010971325536957
0.0874538421630859,0.00000107330288301455
0.0823030471801758,0.00000106364223029232
0.0771512985229492,0.00000100052602647338
0.0726442337036133,0.00000096381609182572
0.0668497085571289,0.000000931291651795618
0.062342643737793,0.000000897157406143378
0.057835578918457,0.000000820838977233507
0.0523624420166016,0.000000734537024982274
