Potential (V),Current (A)
0.392976760864258,0.00000487218130729161
0.395230293273926,0.00000449187518825056
0.392332077026367,0.00000405360424338141
0.387181282043457,0.00000375670151697705
0.381708145141602,0.00000350005120708374
0.377201080322266,0.00000331907540385146
0.371406555175781,0.00000322601135849254
0.367220878601074,0.0000030769160730415
0.362070083618164,0.00000297676706395578
0.356919288635254,0.00000287533111986704
0.351767539978027,0.00000279675805359147
0.347260475158691,0.00000273170917353127
0.341787338256836,0.00000268759231403237
0.3372802734375,0.0000026286625143257
0.33212947845459,0.00000256747898674803
0.327622413635254,0.00000252754853136139
0.322149276733398,0.00000245348383032251
0.317319869995117,0.00000244543298322242
0.313456535339355,0.00000238328266277676
0.307662010192871,0.00000233111586567247
0.30186653137207,0.00000230342175200349
0.29671573638916,0.00000226864358410239
0.29156494140625,0.0000022432041077991
0.286735534667969,0.0000021955447664368
0.281906127929688,0.00000214756437344477
0.276755332946777,0.00000213371731661027
0.272570610046387,0.000002105057319568
0.267097473144531,0.00000209443078347249
0.26226806640625,0.00000205578817258356
0.257761001586914,0.00000201456896320451
0.252610206604004,0.00000198011275642784
0.247137069702148,0.00000195853772311239
0.241985321044922,0.00000194726726476802
0.237478256225586,0.00000191892922885017
0.233293533325195,0.00000187223577086115
0.227176666259766,0.00000184164400707232
0.222347259521484,0.00000185033877642127
0.217196464538574,0.00000178496884473134
0.212367057800293,0.00000179784910869785
0.207216262817383,0.00000177434230863582
0.202386856079102,0.00000175341028807452
0.196913719177246,0.00000173247917700792
0.191762924194336,0.00000175759669218678
0.18822193145752,0.00000171444571606116
0.182426452636719,0.00000169673512573354
0.177597045898438,0.00000166517656907672
0.172768592834473,0.00000167322741617681
0.166973114013672,0.00000165036362886894
0.162466049194336,0.00000163426284416346
0.158602714538574,0.00000159304454427911
0.152164459228516,0.00000156824899022467
0.147012710571289,0.00000156921487359796
0.142827987670898,0.00000156084206537344
0.137032508850098,0.00000150674259202788
0.132525444030762,0.00000151640324475011
0.127374649047852,0.00000145425292430446
0.12254524230957,0.00000144137266033795
0.117072105407715,0.0000014094921425567
0.111921310424805,0.00000143010220199358
0.107735633850098,0.00000137793449539458
0.101941108703613,0.00000132319109980017
0.0980777740478516,0.00000129259933601134
0.0926046371459961,0.00000129871750687016
0.0871315002441406,0.00000125975293485681
0.0823030471801758,0.00000123238078231225
0.0771512985229492,0.00000120114509627456
0.0720005035400391,0.00000115477450890467
0.0671710968017578,0.00000112064026325243
0.0626640319824219,0.00000109487791633001
0.0571908950805664,0.00000102177909866441
0.0520401000976563,0.00000098506916401675
0.047210693359375,0.00000134605397761334
0.0526838302612305,0.00000174632623384241
0.0581569671630859,0.00000198880752577679
0.0626640319824219,0.00000209249810723122
0.0681371688842773,0.00000224545783567009
0.0729665756225586,0.00000233401351579232
0.0777950286865234,0.00000239970631810138
0.0832681655883789,0.00000246443232754245
0.0874538421630859,0.00000250822722591693
0.0929269790649414,0.00000254719179793028
0.0984001159667969,0.00000258873205893906
0.103228569030762,0.00000261256172962021
0.108057975769043,0.00000263381480181124
0.112887382507324,0.00000266794904746348
0.11836051940918,0.00000269306747213705
0.122867584228516,0.00000270788041234482
0.12769603729248,0.00000267084760707803
0.132847785949707,0.00000274587819149019
0.137676239013672,0.00000274652211373905
0.143793106079102,0.00000278291099675698
0.148301124572754,0.0000027819451133837
0.153129577636719,0.00000280480799119687
0.158281326293945,0.00000282251949101919
0.163432121276855,0.00000280738458968699
0.167295455932617,0.00000285600981442258
0.173733711242676,0.00000288434694084572
0.178241729736328,0.00000287726288661361
0.183392524719238,0.00000287822876998689
0.188865661621094,0.0000029142956918804
0.192728996276855,0.00000293136235995917
0.197879791259766,0.0000029445654945448
0.203030586242676,0.00000295905647362815
0.207859992980957,0.00000296453072223812
0.213333129882813,0.00000298642771667801
0.217840194702148,0.00000298095346806804
0.222347259521484,0.00000300574902212247
0.229430198669434,0.00000303698470816016
0.23393726348877,0.00000304052719002357
0.23812198638916,0.00000306274705508258
0.242630004882813,0.00000309172901324928
0.248424530029297,0.00000307949176203692
0.252287864685059,0.00000312071097141597
0.257761001586914,0.00000313487907988019
0.263555526733398,0.00000318897855322575
0.268062591552734,0.00000317803005600581
0.272891998291016,0.00000317706417263253
0.278042793273926,0.00000323760377796134
0.282550811767578,0.00000321892639476573
0.288345336914063,0.00000325563723890809
0.292852401733398,0.00000327850102621596
0.29768180847168,0.00000328268652083352
0.303154945373535,0.00000333775278704707
0.3079833984375,0.00000329621161654359
0.312812805175781,0.00000336415814672364
0.317642211914063,0.00000335803997586481
0.322470664978027,0.00000339474991051247
0.327943801879883,0.00000339668258675374
0.333095550537109,0.00000345464559359243
0.337602615356445,0.0000034775093809003
0.34339714050293,0.00000347879722539801
0.347582817077637,0.00000348040794051485
0.352733612060547,0.00000354964231519261
0.357563018798828,0.00000354320127371466
0.363036155700684,0.00000357572571374476
0.368508338928223,0.00000363336766895372
0.37269401550293,0.0000036249948607292
0.378167152404785,0.00000363207982445601
0.382674217224121,0.00000364850257028593
0.387825012207031,0.00000369712779502152
0.392976760864258,0.00000369777171727037
0.397161483764648,0.00000339539383276133
0.392010688781738,0.00000301895215670811
0.387181282043457,0.00000281543452729238
0.382030487060547,0.00000267245741270017
0.376879692077637,0.00000254236147156917
0.371406555175781,0.00000245251794694923
0.36754322052002,0.00000238424945564475
0.362070083618164,0.00000232918318943121
0.357563018798828,0.00000225350868277019
0.352733612060547,0.0000021874948288314
0.346616744995117,0.00000215368254430359
0.34243106842041,0.00000211020960705355
0.336958885192871,0.00000206609274755465
0.332773208618164,0.00000201263719645794
0.327622413635254,0.00000201102739083581
0.322149276733398,0.00000194694530364359
0.316998481750488,0.00000193857249541907
0.312169075012207,0.00000192182778846473
0.307018280029297,0.00000191281105799135
0.300579071044922,0.00000186547367775347
0.296393394470215,0.00000186837223736802
0.291886329650879,0.00000182908570423024
0.287057876586914,0.00000179237486008788
0.282228469848633,0.0000017775619198801
0.277077674865723,0.00000175598688656464
0.271604537963867,0.00000171959800354671
0.26741886138916,0.00000169898885360453
0.262590408325195,0.00000169222676049685
0.25615119934082,0.00000165616074809805
0.251965522766113,0.00000163329696079018
0.248102188110352,0.00000162717878993135
0.242630004882813,0.00000160206127475249
0.237156867980957,0.00000157790964294691
0.231683731079102,0.00000155085945152678
0.227176666259766,0.00000152413213072577
0.222024917602539,0.00000151672520587454
0.217840194702148,0.00000150545474753017
0.212689399719238,0.00000146230377140455
0.207537651062012,0.00000149257357406896
0.202386856079102,0.00000149257357406896
0.197879791259766,0.00000147486298374133
0.192728996276855,0.00000147969331010245
0.187899589538574,0.00000145393096318003
0.182104110717773,0.00000142494900501333
0.177597045898438,0.00000141883083415451
0.171802520751953,0.00000141496639116667
0.168261528015137,0.00000140530573844444
0.163432121276855,0.00000140176416607574
0.157636642456055,0.00000135732534545241
0.152164459228516,0.00000134186848299578
0.147012710571289,0.00000135217305796687
0.141861915588379,0.00000135120626509888
0.137354850769043,0.00000133478351926897
0.132204055786133,0.00000132512286654674
0.127052307128906,0.00000130258194985799
0.12254524230957,0.00000123560130305123
0.11739444732666,0.00000126039685710566
0.112565040588379,0.00000125105816550786
0.107414245605469,0.00000126651502796449
0.103228569030762,0.00000123495738080237
0.0964679718017578,0.00000118150182970567
0.0926046371459961,0.00000115316379378783
0.0871315002441406,0.000001147045622929
0.0819807052612305,0.0000011505881047924
0.0758638381958008,0.00000106396419141674
0.0720005035400391,0.00000104174523585243
0.0674934387207031,0.000000998916220851243
0.0616979598999023,0.000000971544068306684
0.0571908950805664,0.000000897157406143378
0.0520401000976563,0.000000869141331349965
