Potential (V),Current (A)
0.3079833984375,0.0000167287798831239
0.302188873291016,0.0000125708320410922
0.298003196716309,0.0000079816127254162
0.292852401733398,0.00000281511256616795
0.288345336914063,-0.00000294165147352032
0.283515930175781,-0.00000924681717151543
0.278042793273926,-0.0000159972551045939
0.273214340209961,-0.0000232186284847558
0.268707275390625,-0.0000313726050080732
0.262911796569824,-0.0000400123390136287
0.258404731750488,-0.0000486132048536092
0.253253936767578,-0.000057065102737397
0.248746871948242,-0.0000653939641779289
0.243917465209961,-0.0000736839574528858
0.238444328308105,-0.0000824013986857608
0.23393726348877,-0.0000908727379282936
0.229430198669434,-0.000098851858638227
0.224600791931152,-0.000105658720713109
0.218161582946777,-0.000111215602373704
0.213654518127441,-0.000115496608486865
0.208503723144531,-0.00011859240476042
0.20367431640625,-0.000120088487165049
0.198201179504395,-0.00012021153816022
0.192728996276855,-0.000119071664812509
0.18822193145752,-0.000117743969894946
0.182748794555664,-0.000115133923827671
0.178241729736328,-0.000112310139229521
0.173089981079102,-0.000108864616777282
0.167939186096191,-0.000105406128568575
0.163753509521484,-0.000101656201877631
0.15699291229248,-0.0000980228578555398
0.152485847473145,-0.000094473703939002
0.147978782653809,-0.0000909698865143582
0.142827987670898,-0.0000877963757375255
0.137354850769043,-0.0000846358161652461
0.132525444030762,-0.0000817213585833088
0.12769603729248,-0.000078942917753011
0.122223854064941,-0.000076365249697119
0.11739444732666,-0.0000739624520065263
0.112887382507324,-0.0000717345101293176
0.106770515441895,-0.0000696943898219615
0.101618766784668,-0.0000677643838571385
0.0977554321289063,-0.0000660157093079761
0.0926046371459961,-0.0000643447565380484
0.0877752304077148,-0.0000627644767519087
0.0823030471801758,-0.0000613331649219617
0.0768299102783203,-0.0000599342311033979
0.0720005035400391,-0.0000586842506891117
0.0671710968017578,-0.0000574536970816553
0.062342643737793,-0.0000563267822144553
0.0571908950805664,-0.0000552970159333199
0.0523624420166016,-0.0000542866619070992
0.0475330352783203,-0.0000530366960447282
0.0526838302612305,-0.0000514175480930135
0.0581569671630859,-0.0000503489136463031
0.0629863739013672,-0.0000493515253765509
0.0678157806396484,-0.0000484771881019697
0.0732879638671875,-0.0000475899141747504
0.0781173706054688,-0.000046702625695616
0.0826244354248047,-0.0000458865688415244
0.0871315002441406,-0.0000450446241302416
0.0932483673095703,-0.0000441508600488305
0.0977554321289063,-0.0000433283275924623
0.102584838867188,-0.0000424475147156045
0.108380317687988,-0.0000414760434068739
0.113208770751953,-0.0000404592137783766
0.118038177490234,-0.000039416496292688
0.123188972473145,-0.0000382118450943381
0.127374649047852,-0.0000369942572433501
0.132847785949707,-0.0000355305528501049
0.138320922851563,-0.0000338984682457522
0.141539573669434,-0.0000320008402923122
0.147656440734863,-0.0000299995735986158
0.15280818939209,-0.000027655070880428
0.157958984375,-0.0000249672884820029
0.163432121276855,-0.0000218196801142767
0.168261528015137,-0.000018380640540272
0.172768592834473,-0.0000144299410749227
0.177919387817383,-0.00000985100632533431
0.182748794555664,-0.00000476718696518219
0.187577247619629,0.00000057449233281659
0.191440582275391,0.00000673152862873394
0.196913719177246,0.0000130695261759683
0.202064514160156,0.0000200188660528511
0.206250190734863,0.0000275122438324615
0.211400985717773,0.000035420132917352
0.215908050537109,0.0000439108844147995
0.221381187438965,0.000052498813602142
0.225566864013672,0.0000612939620623365
0.230717658996582,0.0000702769466442987
0.235868453979492,0.0000791692727943882
0.240697860717773,0.0000877766142366454
0.246814727783203,0.0000958917516982183
0.251321792602539,0.000102918813354336
0.25615119934082,0.000108702355646528
0.261945724487305,0.000112866793642752
0.26741886138916,0.000115671151434071
0.272248268127441,0.000116908151539974
0.278042793273926,0.000116182796773501
0.281906127929688,0.000114414680865593
0.287379264831543,0.000111584449768998
0.29253101348877,0.000108423890196718
0.298003196716309,0.000105049592093565
0.303476333618164,0.000101267287391238
0.3079833984375,0.0000972582929534838
0.312812805175781,0.0000933011033339426
0.318285942077637,0.0000895965349627659
0.323436737060547,0.0000858854473335668
0.328266143798828,0.0000823039299575612
0.333739280700684,0.0000790785852586851
0.338567733764648,0.000075846808613278
0.343719482421875,0.0000729582534404472
0.347582817077637,0.0000701409444445744
0.353055953979492,0.0000675891787977889
0.358206748962402,0.0000651540030958131
0.363357543945313,0.0000629519781796262
0.369153022766113,0.0000608600530540571
0.373016357421875,0.0000589300325373188
0.378167152404785,0.000057097160606645
0.383317947387695,0.0000554002908756956
0.387825012207031,0.0000538783060619608
0.392654418945313,0.0000524081260664389
0.397805213928223,0.0000507242366438732
0.392010688781738,0.0000481271272292361
0.387503623962402,0.0000463978940388188
0.382351875305176,0.0000448176142526791
0.378167152404785,0.0000433538953075185
0.372371673583984,0.0000419031566707417
0.367220878601074,0.0000405171740567312
0.362391471862793,0.0000389951892429963
0.357240676879883,0.0000375574018107727
0.352411270141602,0.0000360224366886541
0.347260475158691,0.0000344162544934079
0.342753410339355,0.0000327258749166504
0.337602615356445,0.000030834722565487
0.332773208618164,0.0000287492730421945
0.328266143798828,0.0000264436239376664
0.321826934814453,0.0000238918582908809
0.316998481750488,0.0000210875004995614
0.312169075012207,0.0000179010385181755
0.3079833984375,0.0000142353092087433
0.303476333618164,0.0000100773613667116
0.298003196716309,0.00000552201890968718
0.293174743652344,0.000000384500708605628
0.287379264831543,-0.00000529948692928883
0.282550811767578,-0.0000113535643322393
0.278042793273926,-0.0000181021459866315
0.272891998291016,-0.0000255631312029436
0.268062591552734,-0.0000336523517034948
0.26323413848877,-0.0000420200667576864
0.258404731750488,-0.0000506857031723484
0.252931594848633,-0.0000589303526794538
0.248746871948242,-0.0000674988405080512
0.243917465209961,-0.0000759054091759026
0.238444328308105,-0.0000844156165840104
0.234258651733398,-0.0000926926513784565
0.229430198669434,-0.000100626435596496
0.223634719848633,-0.000107614636362996
0.218806266784668,-0.000113385249278508
0.213654518127441,-0.000117517294711433
0.208503723144531,-0.000120256874652114
0.203030586242676,-0.000121817727631424
0.198845863342285,-0.000121999073599
0.193694114685059,-0.000120988726848736
0.18822193145752,-0.000119537980936002
0.183070182800293,-0.000117271185445134
0.177919387817383,-0.00011408471618779
0.173089981079102,-0.000110561471956316
0.168582916259766,-0.000107180705526844
0.163753509521484,-0.000103456688520964
0.15699291229248,-0.0000998233372229151
0.15280818939209,-0.0000962094200076535
0.147656440734863,-0.0000928351364564151
0.142827987670898,-0.0000894867553142831
0.137998580932617,-0.000086319720139727
0.132847785949707,-0.0000833534577395767
0.128018379211426,-0.0000805750169092789
0.12254524230957,-0.0000779843830969185
0.117715835571289,-0.0000756010122131556
0.112887382507324,-0.0000733666092855856
0.107414245605469,-0.0000712876353645697
0.102263450622559,-0.0000693835172569379
0.0980777740478516,-0.0000675312330713496
0.0922832489013672,-0.0000658538046991453
0.0871315002441406,-0.0000642864761175588
0.0823030471801758,-0.0000628098205197603
0.0774736404418945,-0.0000614367891103029
0.0723228454589844,-0.0000601479550823569
0.0674934387207031,-0.0000589109258726239
0.0620203018188477,-0.0000577710598008707
0.0575132369995117,-0.0000567024253541604
0.0526838302612305,-0.0000557179882889614
0.0481767654418945,-0.0000548760290257633
